,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
2022-10-31,172.64525289350004,174.27771039962585,171.60377830793874,172.92969454889558,172.92969454889558,6044064,392.9582120437757,396.3439030572453,391.5960600001123,393.1735275551222,393.1735275551222,14092646,69.85340980097759,70.19779791182172,69.78203426973553,69.82838373444787,69.82838373444787,14881333
2022-11-01,176.93756389941205,176.96622848780655,176.14053584267424,176.54174647568752,176.54174647568752,10566765,386.35736890626464,386.9915657978075,385.04334554960707,385.82082901890857,385.82082901890857,13943219,68.80087100291307,69.41467092416134,68.67148605005359,68.93623382275669,68.93623382275669,11613297
2022-11-02,170.14791895004606,171.54037621190298,169.22260648612476,170.1478484867454,170.1478484867454,12142505,392.9004982915612,394.6391202486911,389.1250970705648,392.29308162743337,392.29308162743337,12089617,67.83873492048761,68.48462855747209,67.5297700380826,67.7728197065308,67.7728197065308,6970738
2022-11-03,165.89250607401277,165.96218043640883,164.73960270371165,165.89559183857193,165.89559183857193,8634699,385.19624632524807,387.2798122386527,384.98877148217565,385.37668366780855,385.37668366780855,2927510,65.08722488234883,65.40827799483687,65.08125313327159,65.21569200746106,65.21569200746106,12227150
2022-11-04,163.81453789969837,165.38080036620028,162.97061941273526,163.9220362389039,163.9220362389039,4350959,397.2209004159516,399.3596467875063,396.9441452365426,398.1170459921314,398.1170459921314,14916875,63.668163743122214,63.825018638113185,63.03881678299505,63.52293842087471,63.52293842087471,7847389
2022-11-07,164.15686284441458,165.78523777086681,162.48081075889763,164.10592742221067,164.10592742221067,14217581,402.40993035694095,404.34856365584386,400.5622660138568,402.3346375759587,402.3346375759587,2438292,61.78572898519572,62.18634352955949,61.43966393538717,61.814340567594606,61.814340567594606,10590352
2022-11-08,166.1771824816669,166.6658555049076,164.88917260162552,165.90340925151517,165.90340925151517,11000317,399.31525549787676,400.5832637520656,397.192940939998,398.1986096363524,398.1986096363524,3248509,58.624798083176294,58.70147879815338,58.01239724797424,58.53965182519708,58.53965182519708,8777566
2022-11-09,163.31116770633196,163.93895423800902,162.70532620441415,163.59488384015899,163.59488384015899,7959322,405.6722352618247,407.80992949978554,402.64814179313754,406.34405249325016,406.34405249325016,9043135,60.74199250525128,61.09583455348682,60.61380878155207,60.63262371074861,60.63262371074861,3571697
2022-11-10,164.08786000876165,165.56164607228462,162.82085227063257,164.3041225132597,164.3041225132597,8036207,406.7514752362829,409.47398967987266,403.9021582372004,406.4800141516178,406.4800141516178,13977945,61.522431901563785,61.577095495960386,61.28952337243118,61.45631007255463,61.45631007255463,8627690
2022-11-11,161.82209547635264,162.3301557904748,161.5462494681096,161.92045438953153,161.92045438953153,11618567,404.0865069009838,407.6257125456262,400.9647980287211,405.06330931850385,405.06330931850385,2756701,62.0444380596752,62.348818070987164,61.371605986969186,61.82369276500184,61.82369276500184,14692689
2022-11-14,159.60648285681367,161.42248418925672,158.99277069052883,160.03726185161037,160.03726185161037,5343867,399.4690543964103,401.2312905724581,398.17206243970355,400.3015273246389,400.3015273246389,9745665,64.73140705435728,65.13301000867685,64.2714575893876,64.70833554112862,64.70833554112862,3574498
2022-11-15,155.37591669335444,155.79097527560674,154.83682604365563,155.6309204028659,155.6309204028659,8362473,387.97499697229347,391.4570061674054,384.1030197504913,386.96859549047144,386.96859549047144,8453828,66.33199555303466,66.44537067455217,66.17077070234143,66.39881870227856,66.39881870227856,13813388
2022-11-16,152.70504484091035,153.0431494646771,152.0456536226998,152.8506261583323,152.8506261583323,14344700,391.91323030028497,395.29461276028655,387.9971239058844,391.37193678165175,391.37193678165175,8252446,64.35845358967329,64.7639375836822,63.97507817522449,64.63018338206285,64.63018338206285,4511678
2022-11-17,149.0704558595746,150.5300815463192,147.64685149022577,148.8102197672866,148.8102197672866,4642800,380.3632483888933,382.29961419122475,378.7855851840836,380.0979665162679,380.0979665162679,14306165,67.04144492527311,67.57496187708092,66.50929832542474,67.34909034695694,67.34909034695694,2853690
2022-11-18,146.07177297331202,147.05606139899885,145.28823869489213,145.9951076343355,145.9951076343355,10181311,373.11980128028654,376.4845692048874,371.8515826678075,374.8604833765854,374.8604833765854,11146947,69.79917684377489,70.05645569887172,69.68500283320314,69.70827194466068,69.70827194466068,13739555
2022-11-21,149.2169870954099,150.48068669579874,147.97488976403275,149.15923564899202,149.15923564899202,3658332,377.55057514576833,379.39292436370454,374.1528034442872,377.9685273545719,377.9685273545719,3361349,67.02583299258792,67.50381811342608,66.54483658179484,67.0504866597947,67.0504866597947,4814084
2022-11-22,146.66566993984733,147.14134979395166,145.57242406995042,146.4164989386979,146.4164989386979,6451441,375.2060015626645,377.8597132406283,374.5646034516408,374.75119301946916,374.75119301946916,9760854,69.12324425703967,69.60242802637133,68.94898658695611,69.236153996348,69.236153996348,7494797
2022-11-23,154.17046316901707,155.25605690330943,153.64309313724587,154.21283215411137,154.21283215411137,11738259,374.9089466148232,378.5240951751472,373.59605520264097,375.9986399351336,375.9986399351336,3612780,68.02124365138255,68.43361570149288,67.37650341695598,68.1731204338437,68.1731204338437,11244440
2022-11-24,155.94856870408998,156.87528032841877,154.5647142705843,155.8268788663471,155.8268788663471,7018768,367.71193898527355,368.6942695296174,367.2755660636342,367.9723790829683,367.9723790829683,2061330,70.72520150175374,71.04394319075743,70.2404542273339,70.62054829871366,70.62054829871366,13732011
2022-11-25,156.4641160484416,157.44033208645757,156.09127822177598,156.49642371880944,156.49642371880944,2771279,366.40930161099493,368.8695862940935,365.74231862125424,365.8483436306582,365.8483436306582,13279743,69.71844796584959,69.86492430229193,69.69517163748402,69.85585933749581,69.85585933749581,12708344
2022-11-28,153.98540362274383,155.03640398541924,153.55838935569946,153.90372311564917,153.90372311564917,10076818,365.99770698971827,368.0338999198427,365.58460750923825,367.1072068140474,367.1072068140474,8275178,68.84553823949157,69.37601051530226,68.34489953588118,68.6217406488,68.6217406488,12721574
2022-11-29,155.96967382832582,157.0501042698808,155.18280226322312,156.1516713050329,156.1516713050329,6074999,359.7910402387469,361.07049314293175,358.23945652067357,361.0034968991155,361.0034968991155,2363116,67.97506797078334,68.00294093579484,67.0031697179117,67.65694681792253,67.65694681792253,6310411
2022-11-30,153.6942870938005,155.11030277917462,153.2933767048295,154.44762613514743,154.44762613514743,2663431,371.03026202418505,374.7441444914261,368.4814471205381,372.1420946727052,372.1420946727052,3430343,65.30475077730006,65.96507649350595,64.82778251431722,65.42251612298793,65.42251612298793,11025332
2022-12-01,154.8755729380369,155.34462888505848,154.86149934059313,154.9171772355718,154.9171772355718,10966309,368.3045650043614,370.6793692770804,366.9936167542661,368.0583448576312,368.0583448576312,4472512,62.18142642341397,62.51782577733069,61.91164434047099,62.098236502821536,62.098236502821536,2293275
2022-12-02,163.40580022238103,164.66170669651956,161.88579902243606,162.94214894497387,162.94214894497387,3588404,376.95406042551343,378.9247436701857,373.75117485383197,377.3744544574399,377.3744544574399,6179077,56.77884190226624,57.07853152638142,56.40257509277166,56.728918004469506,56.728918004469506,5559330
2022-12-05,163.02831037146822,163.3971984909389,161.89518312558954,162.7268701045694,162.7268701045694,12193756,377.08431811024445,379.0665977896092,374.77599510520565,376.42328221840324,376.42328221840324,8618991,54.583548738034736,55.07692607775249,54.25653795759989,54.69158088762698,54.69158088762698,11880181
2022-12-06,166.88646184454166,168.0419074495111,165.8227831316006,166.56485925225485,166.56485925225485,10641123,366.0726824973876,369.5400101652537,362.44054016071215,365.98410088756566,365.98410088756566,9707133,59.66441549570596,60.29568595607061,59.65048495204566,59.78182557554178,59.78182557554178,10712512
2022-12-07,164.72855622987905,165.11292201983971,162.73336353629065,164.32230852219425,164.32230852219425,5892825,360.0265268157423,362.16940535465716,355.2551739220536,358.6775157738294,358.6775157738294,7890714,60.82738575256661,61.415830843856206,60.71860609406527,60.842303217150274,60.842303217150274,6699266
2022-12-08,164.33504804975684,165.36268468502112,163.36740007606682,164.30591411670423,164.30591411670423,7353374,359.1026853229512,362.3619972428732,356.3258296423908,359.99365680651266,359.99365680651266,14445774,64.72527001322064,65.22547161503687,64.36813090002737,64.87297142336192,64.87297142336192,3378090
2022-12-09,170.29073357183594,171.56293863328574,168.75379405562458,170.22355800830493,170.22355800830493,4871083,367.10935405712814,367.3439784946339,363.4452445660242,366.86592259175876,366.86592259175876,2587699,64.35550367137387,64.45246053539272,63.95672379372493,64.21535276994973,64.21535276994973,8683441
2022-12-12,167.98343364846377,168.55905839273285,167.74918035345544,168.19120087649728,168.19120087649728,10998331,378.13387883060534,379.3649132887115,375.46010901075834,378.7362321228179,378.7362321228179,2764797,63.19587636386618,63.78252998012227,63.07578030155742,63.226998021811845,63.226998021811845,6248774
2022-12-13,174.27863440828284,174.49340803411363,173.2866291573772,174.38887358695078,174.38887358695078,6738379,380.25562085138915,381.4000087985244,376.3982773800057,379.7996996456693,379.7996996456693,13607521,66.93847166328793,67.11612134962556,66.4212590211498,67.08883496634374,67.08883496634374,14898339
2022-12-14,177.17992434100321,177.41198351974688,175.4259941628153,176.96198816716424,176.96198816716424,10671734,372.03071497381825,374.0373717070993,371.06195282105926,371.94149670474485,371.94149670474485,14567039,68.02614566389795,68.58755314841471,67.69350129407842,68.03825502528643,68.03825502528643,9322390
2022-12-15,175.49900664144567,176.5625252992836,174.05657382891127,175.07746058126006,175.07746058126006,8542224,373.2490719830158,376.8962974181517,371.9597942914141,373.99191029111677,373.99191029111677,7899128,65.89286920270975,66.34121853503736,65.62739870959591,65.8314585503303,65.8314585503303,11043159
2022-12-16,177.34743919980926,178.90380558741404,176.07405944180945,177.39691387772436,177.39691387772436,4644046,368.50782114969024,369.80785117795375,365.7332149686748,368.62368122863825,368.62368122863825,6695039,67.25800463897778,67.96498051980029,67.1492636818253,67.35559584901007,67.35559584901007,11951817
2022-12-19,180.79098816478947,181.03533869462183,180.11836692213825,180.9539151848876,180.9539151848876,12364838,371.4645719676415,372.78840643758735,369.83340915920064,371.4102732139843,371.4102732139843,6321878,70.09132919804796,71.00340557361395,69.66295667349581,70.37184420373586,70.37184420373586,6327729
2022-12-20,183.31306004058467,184.6588551788604,183.14339461755685,183.3128664772819,183.3128664772819,14537769,364.8640012381134,366.2375825217002,361.8088948595969,365.30185857739804,365.30185857739804,5858223,66.94225988705298,66.97784243306687,66.4794477950598,66.92534547362298,66.92534547362298,4373174
2022-12-21,177.87963431293247,178.4867706721903,176.8524731416075,177.66600630883613,177.66600630883613,13768203,352.25623386179814,353.15311109623457,348.65763142817906,351.74467946389603,351.74467946389603,3078000,67.91497217119176,68.49559575879647,67.46021540789435,68.08068049752357,68.08068049752357,9719919
2022-12-22,174.68296020794057,176.02718312219358,173.993871930613,175.18885475127163,175.18885475127163,8403679,359.51517836926826,363.67645613487235,358.43760537764854,360.25809729770594,360.25809729770594,13575895,64.80097604663963,64.98492772254578,64.65822768706518,64.90401094763483,64.90401094763483,5678219
2022-12-23,173.62568732338883,176.04689716533704,172.12024812222597,174.4267179382851,174.4267179382851,7814104,360.4712127106774,362.7618529123066,356.0140527342259,358.96999405140025,358.96999405140025,6705230,67.75101780632657,67.80418108944167,67.28454292216328,67.68751268205305,67.68751268205305,7057567
2022-12-26,174.0798243974,174.85024281351633,173.6550778035269,174.27171039419184,174.27171039419184,5763302,360.15600408989775,360.7174917789577,358.91582297726126,359.47035730365104,359.47035730365104,2248290,68.22143026679719,68.60792038850107,67.60374902674272,68.30173930100976,68.30173930100976,5181653
2022-12-27,176.10857705051788,177.3610890739818,174.4060751585455,176.5395851811105,176.5395851811105,2926097,366.35456296654877,369.00055358832145,364.87572372813247,366.0992152665154,366.0992152665154,11710403,69.85556391910293,69.94348093007343,69.6088427288976,69.87528437156448,69.87528437156448,7789415
2022-12-28,177.09277514444463,177.2971893701488,175.39598175836605,177.2729341520397,177.2729341520397,3983438,380.81829548984376,383.56788410106367,376.7021183623782,378.66346238021043,378.66346238021043,10043364,69.61509351772123,70.12182344244279,69.26707073399933,69.41337116725185,69.41337116725185,5777946
2022-12-29,172.59386262742,172.78576568120988,172.16646560955525,172.64488966109266,172.64488966109266,7193951,383.52342876071856,386.318473809032,382.65496388008296,383.7608223042436,383.7608223042436,3558544,65.10856487438664,65.78574634317583,64.60582940582101,65.15443846419365,65.15443846419365,12372028
2022-12-30,173.9034749364504,174.51136869976648,173.29820049129108,174.0612609156155,174.0612609156155,2383609,385.1345552700606,385.65341025711837,382.4359704443672,384.6642064441891,384.6642064441891,14855006,64.47253798378202,64.83976257258787,64.09936689294243,64.21294864446784,64.21294864446784,13751186
2023-01-02,176.80339890031317,176.8526426087547,174.71249745057474,176.29128416658892,176.29128416658892,5105003,388.2342772508671,389.8182400379603,385.81575733110856,388.0614498437547,388.0614498437547,5806501,66.46514413955897,66.62144946768453,66.19852716737417,66.36693240912767,66.36693240912767,8673096
2023-01-03,178.48734591435186,179.61427097657347,176.6466108566917,178.37078247568795,178.37078247568795,3863082,386.812348023763,387.22529469241243,385.39733822549476,386.19638973566754,386.19638973566754,4619189,70.93181056268965,71.66340302689791,70.86042167157431,71.06418527457723,71.06418527457723,2175666
2023-01-04,182.44297204182163,183.220905876708,181.5248614304285,182.33339901920974,182.33339901920974,4510963,387.7974567721954,390.964290318545,383.56426631837985,386.64053829715976,386.64053829715976,8358234,71.76893450757836,72.45022155983348,71.57668396511211,71.83737449356772,71.83737449356772,2832767
2023-01-05,185.71465501382087,186.73264098604201,184.88843864315473,185.4838362777477,185.4838362777477,3753313,388.26785264854726,390.81167546001564,385.39225847305715,387.8420413548964,387.8420413548964,14350853,70.00627659807827,70.69780493353825,69.71901629664491,70.1835100172191,70.1835100172191,13264240
2023-01-06,186.87193268032024,187.62564785502124,185.88881063004163,187.29853623226657,187.29853623226657,4386149,383.34147301695015,385.28579605935585,381.32883310854095,382.54440815873664,382.54440815873664,11914245,71.6608510797671,72.1016600386699,71.5236885438464,71.5696060729038,71.5696060729038,12985164
2023-01-09,187.53701219789426,188.09199428403628,185.8609298114828,187.14807665300793,187.14807665300793,5481591,382.46001069969924,384.1948201577614,381.5719967519957,382.8814774335103,382.8814774335103,5504179,73.94041122628468,74.58206053591877,73.10221616808276,73.74505841362071,73.74505841362071,11788289
2023-01-10,181.01601936089483,182.2452633655233,180.52098667919654,181.0434526169337,181.0434526169337,12637493,385.443950961357,386.3134065477006,382.05686170715495,385.6029351660221,385.6029351660221,11267214,74.10829308352815,74.28255057884,73.727617463016,74.16145109794837,74.16145109794837,4131875
2023-01-11,182.95267390519783,184.71872104935935,181.3620770249421,182.7076700024819,182.7076700024819,7766392,390.6601216590833,391.07596993912193,386.13002595081383,389.38427483184523,389.38427483184523,3098168,74.14340805567966,75.11376085962807,73.70736798009827,74.42045976245522,74.42045976245522,5675007
2023-01-12,183.18268228008318,183.66877047852876,183.08805494772557,183.57621727267892,183.57621727267892,4803005,393.11283718100066,396.9230464323993,391.7419912293928,392.6441330392444,392.6441330392444,12703983,75.10537651739037,75.81677700898955,74.77261441782798,75.05126908998163,75.05126908998163,3538954
2023-01-13,184.1095641905258,186.3278639873199,184.0188083147273,184.6834713155153,184.6834713155153,11674961,383.56717101288865,384.33295766080505,383.2402658134801,383.3767679801311,383.3767679801311,11625589,75.1110058229082,75.89681157267644,74.60788584463407,75.24071824741829,75.24071824741829,11342945
2023-01-16,180.37296273124238,181.413500445487,179.3827735222215,180.0783942187119,180.0783942187119,4264719,391.46068338276086,392.28604338666787,388.3112545854278,392.05130413176266,392.05130413176266,4629479,75.99197881216094,76.29089700635437,75.66385932693824,76.10014283989356,76.10014283989356,14596675
2023-01-17,176.42565942417679,177.42055823844737,175.66979444604183,176.292942738116,176.292942738116,7256583,401.11047616426913,404.9678223332839,397.8724429790634,400.336548686079,400.336548686079,4236422,81.09446163597796,81.7903967782329,80.42696795834904,81.04396684134521,81.04396684134521,6763455
2023-01-18,179.78704622176735,181.0130484264831,179.21957858696396,180.11198681710093,180.11198681710093,13434079,399.21893765598975,402.03881583101185,398.8161974953089,399.8438659660786,399.8438659660786,12651186,75.54314609731473,75.91907765871933,74.73847983532455,75.35746769023103,75.35746769023103,3729112
2023-01-19,179.76435323885997,180.20253004363414,178.8816747382232,180.07756686219162,180.07756686219162,5044221,402.4540872392576,406.5352635701376,400.0902401315945,403.3221703364399,403.3221703364399,8013753,74.91453077291392,75.36021996868894,74.30132624492262,74.80389555285097,74.80389555285097,8457625
2023-01-20,183.05117213296663,183.2156927635459,182.05428510091258,182.6400731502639,182.6400731502639,6126553,402.04408378615807,402.2200417855378,400.13413861896987,401.95169458540295,401.95169458540295,7508848,72.49989332420266,73.10932787880076,72.08175715256756,72.43766922316055,72.43766922316055,8474378
2023-01-23,182.41812329966862,183.9518848221199,182.0674100129041,182.85309859991338,182.85309859991338,7098227,405.63470310134727,409.9040149176866,402.49285818012885,407.5931822555194,407.5931822555194,12274036,75.4800723770778,75.52615482284408,74.88961490505955,75.50381864554845,75.50381864554845,14767830
2023-01-24,183.6730841371356,184.2993332609212,182.50507955582293,183.0716305052567,183.0716305052567,13592789,402.3140183650341,403.91607287320716,400.98277825583733,401.8229290928888,401.8229290928888,4100588,75.00841038745449,75.47998081858032,74.63765483259102,75.20702250161484,75.20702250161484,11551361
2023-01-25,186.2807942435624,188.3287139727928,184.46473482105708,186.61693640829395,186.61693640829395,3661342,412.0440078193303,415.22484101356537,409.86780802506,411.73360663208365,411.73360663208365,9957870,76.80892301111547,77.43544830924995,76.66992006592278,76.75551006179106,76.75551006179106,4788306
2023-01-26,185.03880614371934,185.79115641994264,184.0431035225101,184.8028528455474,184.8028528455474,11208201,416.8493383944482,417.30396809402123,416.19803583790883,417.14367794252934,417.14367794252934,6890521,80.78243739760269,81.43996991127212,80.57279590966546,80.6666436629865,80.6666436629865,13204444
2023-01-27,185.14723679881698,185.53445856239333,184.32386338077248,185.26900243318323,185.26900243318323,13721399,422.57758522780625,424.4975765786938,418.5312897906244,422.7992319400397,422.7992319400397,9356089,77.60279056768458,78.35465102134404,76.86666358047482,77.69526072382075,77.69526072382075,7170294
2023-01-30,183.88882976618393,185.20311786522933,182.6083338275359,183.66725820288525,183.66725820288525,12862200,422.1103813675877,425.5849155802667,418.82324676353596,422.21113859762306,422.21113859762306,6719902,76.28252402568515,76.46763608114007,76.11961277244829,76.3384592701335,76.3384592701335,13164547
2023-01-31,181.9831490363479,182.71583932366022,180.19363454022945,182.18140394196718,182.18140394196718,7645812,411.0368789801569,413.8385000838397,408.0086781115187,411.6866253542311,411.6866253542311,12206313,80.13004495782506,80.6956722223624,79.30018924038825,79.95254201161839,79.95254201161839,3611256
2023-02-01,181.10522005939634,182.11616865655677,180.66766753604105,181.16420455406762,181.16420455406762,7218907,418.59720850680804,420.8996553223341,415.55462265695735,418.44274235398035,418.44274235398035,8022156,76.83502177514391,77.0080351860225,76.6454656217437,76.8953808843326,76.8953808843326,13069038
2023-02-02,182.09265778098776,183.36336004698123,180.8372936530587,182.07775683765237,182.07775683765237,4916933,408.05751349498354,408.6578356651636,406.3300573341371,408.2611500171588,408.2611500171588,5736029,75.60241405520729,76.23722068644823,75.27673390498225,75.643346280893,75.643346280893,3492644
2023-02-03,180.08193733649094,182.06808308702475,178.79257822932826,180.44361398932287,180.44361398932287,9710611,415.14286193129755,415.69222278918414,411.21743631467234,415.0495155078171,415.0495155078171,2846454,71.46938304961208,71.65724206614313,71.00129567460046,71.4820210440545,71.4820210440545,6078461
2023-02-06,185.35797271591525,186.8263622546336,183.95968486289436,185.08374362947083,185.08374362947083,10257668,409.36102362608,412.2607977221864,409.062529799658,409.48856177495196,409.48856177495196,4761418,75.06424826610353,75.61808559689072,74.84536801257029,74.96446193392134,74.96446193392134,4962364
2023-02-07,181.69655860289504,183.1134359860521,181.53561480810768,181.88324850418758,181.88324850418758,8273672,397.71488753277623,400.6821523419225,394.52020661925144,397.9954971813339,397.9954971813339,7908108,73.55750526126363,73.89219310075117,72.97239497580809,73.51437713971319,73.51437713971319,11416196
2023-02-08,181.2297059284789,182.54486262661038,180.00301229348517,181.31260201942234,181.31260201942234,7573945,398.42344917437936,402.3244266887427,397.34459642123926,398.20165672630156,398.20165672630156,4639986,74.52409495049086,75.25909887127617,73.97750249342236,74.49142852223999,74.49142852223999,3269646
2023-02-09,179.46919257340016,181.52784008291832,179.35416231302128,179.82681393334508,179.82681393334508,6886202,407.514259727388,410.4155696763103,405.56023353325276,406.8786340530859,406.8786340530859,9937175,76.56004872836874,77.00401572776319,75.91380971942152,76.32833585096732,76.32833585096732,10020694
2023-02-10,184.19004362494448,185.68650371608797,183.09200821867162,185.138818477212,185.138818477212,11405391,399.5903437649548,401.98319390002314,397.51475272535697,400.010169754636,400.010169754636,7240888,74.19800272345279,74.7285695040026,73.77812382685268,74.2588235103633,74.2588235103633,4120688
2023-02-13,185.90664634218004,185.97976839729603,184.5317157786291,185.97770015008643,185.97770015008643,5906997,412.04916815628354,415.58178032152597,408.501142111072,411.7235168473722,411.7235168473722,4654589,69.2525695328003,69.63992244080592,69.17931984794566,69.38447412280814,69.38447412280814,13359938
2023-02-14,190.8437312667025,191.36273949520793,189.52659886513837,189.9272882574325,189.9272882574325,13659029,417.2294916325134,417.66538374012646,413.3015139500342,416.7964980803159,416.7964980803159,5344181,69.06178739727073,69.56906014707343,68.62043948640728,68.92089956252234,68.92089956252234,9258090
2023-02-15,184.6876349218957,185.090053357627,182.84633909781755,184.3982755665147,184.3982755665147,8466751,417.10718422965357,420.0598286616566,414.67239507757023,418.18095908868725,418.18095908868725,9632034,68.45255042523301,68.79131226825753,68.36171633608822,68.4209493066199,68.4209493066199,4340633
2023-02-16,185.4866413406315,186.72144873580456,185.43033908622928,185.493786702172,185.493786702172,12315271,415.9217424162452,417.115891633051,413.4379490980909,415.110993721257,415.110993721257,7288210,68.2639371149989,68.35682811336896,68.05377751160762,68.34448056545703,68.34448056545703,6775802
2023-02-17,188.80617962665391,190.1026187581822,187.2130087955824,188.90550267513447,188.90550267513447,2785786,414.2814851339713,414.71498019452264,408.6794420807954,412.58456497865427,412.58456497865427,13511478,68.23215844590199,68.69685004677198,67.61785603928533,68.28130260433224,68.28130260433224,11650987
2023-02-20,189.33823086643184,190.46188014932045,188.45818422304797,189.3297239438633,189.3297239438633,4427667,415.9122106615922,419.16156171515695,414.8868984903151,415.9855037221042,415.9855037221042,3827916,66.98648567804402,67.7153105073525,66.6016259439658,67.15759382870046,67.15759382870046,6405749
2023-02-21,193.6895747591924,193.72103661527103,193.05687938555567,193.4778638838042,193.4778638838042,7311154,422.3837598081646,424.6866712078834,418.99161874374454,422.5284296625749,422.5284296625749,2714564,65.991825344293,66.14809515480349,65.47136495296184,65.96126151004583,65.96126151004583,4340921
2023-02-22,191.13980409210083,192.98855575733643,190.88410080784132,191.59227331539077,191.59227331539077,14428621,418.0476820634262,420.55440214929956,415.4890228078842,418.2258514300123,418.2258514300123,9694379,66.51951829348279,66.86199589309747,66.13777217894997,66.71451428263742,66.71451428263742,11971247
2023-02-23,197.54691289571585,198.18603723785972,195.22858911121085,197.10763027850763,197.10763027850763,8557734,412.8753096385447,414.573280769034,410.80930193675357,412.3634793418475,412.3634793418475,14718613,64.9459844906602,65.34143161671462,64.73153806558139,64.85751520043037,64.85751520043037,11108849
2023-02-24,206.58365196460414,207.95754891430337,206.13860133248855,206.28850208464073,206.28850208464073,2563889,411.40236450128725,413.29620275678064,410.97690023009636,410.98252240673975,410.98252240673975,12491464,64.6383823381589,65.23526881248966,64.25390786482593,64.70598724620916,64.70598724620916,4618778
2023-02-27,205.2096211910666,206.35177367582708,204.5073138709498,204.91528672325862,204.91528672325862,2277834,420.1567202947716,421.98665072990616,418.28030331736585,421.497640180983,421.497640180983,11570032,63.31872513904202,63.6542535348269,62.84042303863984,63.49575521614005,63.49575521614005,6994835
2023-02-28,203.3906377981894,204.08772041334888,202.5056121115732,203.21243035711709,203.21243035711709,7506933,411.76140071765013,415.25153276395065,410.6219745797041,412.47590885239316,412.47590885239316,5334055,64.35711198052662,64.95708929893974,64.12731128883395,64.21618970804046,64.21618970804046,14947397
2023-03-01,209.24948288098065,209.53108302397655,207.94348635449884,209.24127365209927,209.24127365209927,7585056,421.5918722684092,423.4150351883441,420.72507695202245,421.16454789427803,421.16454789427803,3162108,67.07333291756369,67.6953625267461,66.22653997403701,66.77200496304482,66.77200496304482,8595442
2023-03-02,216.26769734077675,216.47189491660163,214.80040684409198,215.97705216825196,215.97705216825196,6730654,421.5733418594732,425.13992530156764,421.2564933838838,421.6956519590686,421.6956519590686,2424452,69.58570533679791,69.725250194404,69.13876017610909,69.52489601099695,69.52489601099695,13329355
2023-03-03,214.10123973572232,215.8815307955454,213.5794368020683,213.8481230523294,213.8481230523294,14920442,408.4066202007215,410.16487132345424,406.987168982922,409.3613473961823,409.3613473961823,8358236,72.69022608083051,72.9235993957684,72.68711842670861,72.73174439144677,72.73174439144677,11646018
2023-03-06,212.0290684562291,214.12795823856382,211.41476091125196,212.1793086828152,212.1793086828152,5894325,407.38319257081395,408.2185525569127,403.6675615566425,406.16448775556046,406.16448775556046,5015989,71.81584434732105,72.45811478354838,71.4425610386217,71.9540058739658,71.9540058739658,5268591
2023-03-07,210.86865189486136,212.48261199514755,210.36519925379716,211.11083899791527,211.11083899791527,12127275,410.16774523696927,413.47777002715554,406.73251114521344,410.82482936927886,410.82482936927886,7443157,71.4336320003742,72.11348952710044,71.11374940077141,71.39624398467522,71.39624398467522,8290627
2023-03-08,205.6028193462131,205.81548280253207,205.1219832862799,205.56094399380157,205.56094399380157,7379105,424.38474445829524,427.9750539247887,423.57542143125124,424.35438010144156,424.35438010144156,8735618,68.38366870142963,68.86911252749123,68.09423204418997,68.29669521447964,68.29669521447964,11380787
2023-03-09,202.53301891038527,203.34725676959044,201.0773700771151,201.90750133377716,201.90750133377716,13675889,414.2854170649139,416.38449964878987,412.52617901733515,414.4275815659976,414.4275815659976,9657509,67.5470992923875,67.84761637079166,67.02521338235013,67.54616808044845,67.54616808044845,7207404
2023-03-10,197.48315336030743,199.41688322076186,196.09280984708104,197.97377477053158,197.97377477053158,5244998,392.75544081885397,396.46591838278255,391.2160117528221,393.60459455515263,393.60459455515263,11071245,67.00810274154172,67.12134733738978,66.2866537681948,66.88831407548516,66.88831407548516,14496707
2023-03-13,194.47999449588025,196.57354339119087,194.05709204527304,195.05248339092813,195.05248339092813,5998585,384.6656076500529,388.509686164993,382.54924882361115,384.52336876284636,384.52336876284636,10045998,65.70875466763297,66.01167849820062,65.01078650164133,65.51040361868166,65.51040361868166,6073091
2023-03-14,195.09847541271054,195.32911814245438,194.31905816576625,195.03420741254416,195.03420741254416,4816112,392.8475467185739,396.73778099024594,389.3617601340127,392.53971167258646,392.53971167258646,7900173,63.98860826193376,64.53946974442476,63.44677027183012,64.15022682954702,64.15022682954702,8925222
2023-03-15,196.08478020826607,196.08484044324652,195.2983740601845,196.0648256314837,196.0648256314837,8900725,379.706422487534,382.8908550360831,377.6041960369958,380.0619141832836,380.0619141832836,8980330,60.43812940544781,60.63815055449664,59.85367933774863,60.40260671679364,60.40260671679364,2055700
2023-03-16,202.33255771700016,203.77344281638065,200.28743193239157,202.26243670216502,202.26243670216502,3732141,390.23226769400975,393.3828773848798,386.928347025507,390.49483037652305,390.49483037652305,6447434,57.40672052855152,57.92012526560016,56.88280997030798,57.62608366663983,57.62608366663983,13012587
2023-03-17,198.4419776382474,199.1496141420568,196.45166881412624,198.3452037447607,198.3452037447607,14671799,399.70832035490554,400.6980736498098,397.15864859574566,399.22885684364246,399.22885684364246,4335560,57.679489308843536,57.84877961288037,57.613366613409866,57.77355028796835,57.77355028796835,13118657
